,,validdate,t_2m:C,relative_humidity_2m:p,uv:idx,precip_1h:mm
Florianópolis,32,2020-02-02T00:00:00Z,7.2,93.6,0,0.02
Florianópolis,33,2020-02-03T00:00:00Z,7.1,87.8,0,0.0
Florianópolis,34,2020-02-04T00:00:00Z,7.7,95.5,0,0.01
Florianópolis,35,2020-02-05T00:00:00Z,8.9,94.8,0,0.01
Florianópolis,36,2020-02-06T00:00:00Z,10.0,95.6,0,0.05
Florianópolis,37,2020-02-07T00:00:00Z,6.4,87.0,0,0.08
Florianópolis,38,2020-02-08T00:00:00Z,7.3,87.6,0,0.18
Florianópolis,39,2020-02-09T00:00:00Z,4.4,73.0,0,0.04
Florianópolis,40,2020-02-10T00:00:00Z,4.4,69.9,0,0.05
Florianópolis,41,2020-02-11T00:00:00Z,6.1,84.3,0,0.16
Florianópolis,42,2020-02-12T00:00:00Z,6.9,85.0,0,0.05
Florianópolis,43,2020-02-13T00:00:00Z,7.2,88.1,0,0.04
Florianópolis,44,2020-02-14T00:00:00Z,8.3,94.8,0,0.01
Florianópolis,45,2020-02-15T00:00:00Z,9.2,93.7,0,0.0
Florianópolis,46,2020-02-16T00:00:00Z,9.0,93.3,0,0.0
Florianópolis,47,2020-02-17T00:00:00Z,9.6,90.9,0,0.01
Florianópolis,48,2020-02-18T00:00:00Z,8.7,92.8,0,0.0
Florianópolis,49,2020-02-19T00:00:00Z,7.9,86.5,0,0.0
Florianópolis,50,2020-02-20T00:00:00Z,6.9,84.2,0,0.01
Florianópolis,51,2020-02-21T00:00:00Z,7.3,84.1,0,0.03
Florianópolis,52,2020-02-22T00:00:00Z,9.7,87.0,0,0.0
Florianópolis,53,2020-02-23T00:00:00Z,7.5,87.4,0,0.15
Florianópolis,54,2020-02-24T00:00:00Z,5.8,78.4,0,0.06
Florianópolis,55,2020-02-25T00:00:00Z,7.8,89.1,0,0.02
Florianópolis,56,2020-02-26T00:00:00Z,8.9,96.0,0,0.05
Florianópolis,57,2020-02-27T00:00:00Z,8.4,98.3,0,6.74
Florianópolis,58,2020-02-28T00:00:00Z,8.5,94.8,0,0.0
Florianópolis,59,2020-02-29T00:00:00Z,7.8,88.8,0,0.0
Florianópolis,60,2020-03-01T00:00:00Z,7.2,89.9,0,0.01
Florianópolis,61,2020-03-02T00:00:00Z,5.6,68.9,0,0.0
Florianópolis,62,2020-03-03T00:00:00Z,7.4,77.5,0,0.0
Florianópolis,63,2020-03-04T00:00:00Z,6.7,72.5,0,0.0
Florianópolis,64,2020-03-05T00:00:00Z,4.2,66.8,0,0.1
Florianópolis,65,2020-03-06T00:00:00Z,4.9,68.8,0,0.02
Florianópolis,66,2020-03-07T00:00:00Z,7.2,73.3,0,0.0
Florianópolis,67,2020-03-08T00:00:00Z,8.4,90.2,0,0.01
Florianópolis,68,2020-03-09T00:00:00Z,9.6,93.9,0,0.0
Florianópolis,69,2020-03-10T00:00:00Z,8.8,86.9,0,0.01
Florianópolis,70,2020-03-11T00:00:00Z,7.4,88.6,0,0.0
Florianópolis,71,2020-03-12T00:00:00Z,4.7,78.2,0,0.2
Florianópolis,72,2020-03-13T00:00:00Z,5.1,66.6,0,0.0
Florianópolis,73,2020-03-14T00:00:00Z,8.4,95.9,0,0.05
Florianópolis,74,2020-03-15T00:00:00Z,6.6,88.5,0,0.05
Florianópolis,75,2020-03-16T00:00:00Z,4.1,78.5,0,0.0
Florianópolis,76,2020-03-17T00:00:00Z,6.4,81.9,0,0.0
Florianópolis,77,2020-03-18T00:00:00Z,8.2,93.0,0,0.0
Florianópolis,78,2020-03-19T00:00:00Z,7.7,84.6,0,0.0
Florianópolis,79,2020-03-20T00:00:00Z,8.7,87.9,0,0.04
Florianópolis,80,2020-03-21T00:00:00Z,6.4,68.8,0,0.0
Florianópolis,81,2020-03-22T00:00:00Z,9.0,89.2,0,0.28
Florianópolis,82,2020-03-23T00:00:00Z,10.1,89.9,0,0.47
Florianópolis,83,2020-03-24T00:00:00Z,6.9,81.6,0,0.02
Florianópolis,84,2020-03-25T00:00:00Z,8.9,85.0,0,0.0
Florianópolis,85,2020-03-26T00:00:00Z,6.3,64.9,0,0.01
Florianópolis,86,2020-03-27T00:00:00Z,7.3,67.5,0,0.0
Florianópolis,87,2020-03-28T00:00:00Z,9.0,84.3,0,0.0
Florianópolis,88,2020-03-29T00:00:00Z,9.5,93.9,0,0.28
Florianópolis,89,2020-03-30T00:00:00Z,5.7,64.1,0,0.0
Florianópolis,90,2020-03-31T00:00:00Z,5.8,72.9,0,0.05
Florianópolis,91,2020-04-01T00:00:00Z,6.6,82.0,0,0.03
Florianópolis,92,2020-04-02T00:00:00Z,5.7,80.6,0,0.31
Florianópolis,93,2020-04-03T00:00:00Z,3.7,73.8,0,0.04
Florianópolis,94,2020-04-04T00:00:00Z,6.6,77.9,0,0.0
Florianópolis,95,2020-04-05T00:00:00Z,6.5,83.3,0,0.0
Florianópolis,96,2020-04-06T00:00:00Z,7.3,92.0,0,0.0
Florianópolis,97,2020-04-07T00:00:00Z,6.7,83.8,0,0.0
Florianópolis,98,2020-04-08T00:00:00Z,6.3,82.7,0,0.01
Florianópolis,99,2020-04-09T00:00:00Z,6.2,84.6,0,0.0
Florianópolis,100,2020-04-10T00:00:00Z,6.3,86.9,0,0.0
Florianópolis,101,2020-04-11T00:00:00Z,7.3,90.8,0,0.0
Florianópolis,102,2020-04-12T00:00:00Z,6.5,89.6,0,0.02
Florianópolis,103,2020-04-13T00:00:00Z,8.2,87.1,0,0.0
Florianópolis,104,2020-04-14T00:00:00Z,8.6,86.2,0,0.01
Florianópolis,105,2020-04-15T00:00:00Z,5.9,65.2,0,0.01
Florianópolis,106,2020-04-16T00:00:00Z,5.7,64.3,0,0.0
Florianópolis,107,2020-04-17T00:00:00Z,6.7,91.7,0,0.11
Florianópolis,108,2020-04-18T00:00:00Z,3.7,55.2,0,0.0
Florianópolis,109,2020-04-19T00:00:00Z,8.7,91.8,0,1.21
Florianópolis,110,2020-04-20T00:00:00Z,6.7,84.5,0,0.0
Florianópolis,111,2020-04-21T00:00:00Z,8.3,82.2,0,0.07
Florianópolis,112,2020-04-22T00:00:00Z,6.4,86.5,0,0.0
Florianópolis,113,2020-04-23T00:00:00Z,7.1,71.6,0,0.0
Florianópolis,114,2020-04-24T00:00:00Z,4.3,66.4,0,0.02
Florianópolis,115,2020-04-25T00:00:00Z,5.2,54.8,0,0.0
Florianópolis,116,2020-04-26T00:00:00Z,5.8,75.2,0,0.02
Florianópolis,117,2020-04-27T00:00:00Z,4.1,72.2,0,0.07
Florianópolis,118,2020-04-28T00:00:00Z,4.9,74.3,0,0.01
Florianópolis,119,2020-04-29T00:00:00Z,5.1,76.7,0,0.03
Florianópolis,120,2020-04-30T00:00:00Z,1.7,66.8,0,0.04
Florianópolis,121,2020-05-01T00:00:00Z,2.7,65.3,0,0.0
Florianópolis,122,2020-05-02T00:00:00Z,3.3,71.1,0,0.05
Florianópolis,123,2020-05-03T00:00:00Z,3.8,63.4,0,0.0
Florianópolis,124,2020-05-04T00:00:00Z,5.3,78.3,0,0.0
Florianópolis,125,2020-05-05T00:00:00Z,7.4,89.3,0,0.02
Florianópolis,126,2020-05-06T00:00:00Z,2.2,67.0,0,0.01
Florianópolis,127,2020-05-07T00:00:00Z,1.6,64.4,0,0.05
Florianópolis,128,2020-05-08T00:00:00Z,2.8,75.0,0,0.11
Florianópolis,129,2020-05-09T00:00:00Z,3.8,79.5,0,0.11
Florianópolis,130,2020-05-10T00:00:00Z,4.2,66.2,0,0.0
Florianópolis,131,2020-05-11T00:00:00Z,8.1,88.1,0,0.22
Florianópolis,132,2020-05-12T00:00:00Z,7.4,89.0,0,0.0
Florianópolis,133,2020-05-13T00:00:00Z,4.2,78.9,0,0.01
Florianópolis,134,2020-05-14T00:00:00Z,6.6,90.0,0,0.68
Florianópolis,135,2020-05-15T00:00:00Z,3.5,69.8,0,0.04
Florianópolis,136,2020-05-16T00:00:00Z,4.7,90.7,0,0.51
Florianópolis,137,2020-05-17T00:00:00Z,2.4,65.7,0,0.0
Florianópolis,138,2020-05-18T00:00:00Z,2.4,68.5,0,0.01
Florianópolis,139,2020-05-19T00:00:00Z,0.9,80.0,0,0.16
Florianópolis,140,2020-05-20T00:00:00Z,1.8,66.5,0,0.03
Florianópolis,141,2020-05-21T00:00:00Z,5.6,87.9,0,0.01
Florianópolis,142,2020-05-22T00:00:00Z,4.0,88.5,0,0.03
Florianópolis,143,2020-05-23T00:00:00Z,2.3,73.2,0,0.03
Florianópolis,144,2020-05-24T00:00:00Z,4.1,88.6,0,0.0
Florianópolis,145,2020-05-25T00:00:00Z,4.5,94.8,0,0.0
Florianópolis,146,2020-05-26T00:00:00Z,2.4,84.4,0,0.28
Florianópolis,147,2020-05-27T00:00:00Z,3.0,64.4,0,0.01
Florianópolis,148,2020-05-28T00:00:00Z,3.4,73.2,0,0.0
Florianópolis,149,2020-05-29T00:00:00Z,3.9,80.5,0,0.07
Florianópolis,150,2020-05-30T00:00:00Z,3.1,76.7,0,0.11
Florianópolis,151,2020-05-31T00:00:00Z,2.0,79.5,0,0.02
São Paulo,0,2020-01-01T00:00:00Z,6.9,76.3,0,0.0
São Paulo,1,2020-01-02T00:00:00Z,6.2,86.0,0,0.01
São Paulo,2,2020-01-03T00:00:00Z,6.4,75.2,0,0.08
São Paulo,3,2020-01-04T00:00:00Z,9.0,88.6,0,0.05
São Paulo,4,2020-01-05T00:00:00Z,9.6,89.3,0,0.0
São Paulo,5,2020-01-06T00:00:00Z,10.0,89.4,0,0.71
São Paulo,6,2020-01-07T00:00:00Z,6.3,76.3,0,0.09
São Paulo,7,2020-01-08T00:00:00Z,6.0,63.7,0,0.0
São Paulo,8,2020-01-09T00:00:00Z,9.6,91.4,0,0.37
São Paulo,9,2020-01-10T00:00:00Z,7.5,92.0,0,0.02
São Paulo,10,2020-01-11T00:00:00Z,8.7,95.9,0,0.01
São Paulo,11,2020-01-12T00:00:00Z,8.3,92.6,0,0.0
São Paulo,12,2020-01-13T00:00:00Z,6.6,90.0,0,0.01
São Paulo,13,2020-01-14T00:00:00Z,5.4,72.8,0,0.01
São Paulo,14,2020-01-15T00:00:00Z,8.4,83.2,0,0.0
São Paulo,15,2020-01-16T00:00:00Z,9.4,92.8,0,0.02
São Paulo,16,2020-01-17T00:00:00Z,11.5,86.8,0,0.0
São Paulo,17,2020-01-18T00:00:00Z,10.3,85.3,0,0.0
São Paulo,18,2020-01-19T00:00:00Z,8.1,87.0,0,0.0
São Paulo,19,2020-01-20T00:00:00Z,9.1,87.6,0,0.0
São Paulo,20,2020-01-21T00:00:00Z,10.0,86.4,0,0.2
São Paulo,21,2020-01-22T00:00:00Z,8.8,89.8,0,0.0
São Paulo,22,2020-01-23T00:00:00Z,7.2,61.0,0,0.01
São Paulo,23,2020-01-24T00:00:00Z,7.0,81.3,0,0.0
São Paulo,24,2020-01-25T00:00:00Z,9.8,87.4,0,0.0
São Paulo,25,2020-01-26T00:00:00Z,10.7,94.7,0,5.43
São Paulo,26,2020-01-27T00:00:00Z,6.8,68.7,0,0.0
São Paulo,27,2020-01-28T00:00:00Z,9.0,76.2,0,0.0
São Paulo,28,2020-01-29T00:00:00Z,10.0,87.6,0,0.0
São Paulo,29,2020-01-30T00:00:00Z,7.1,75.9,0,0.0
São Paulo,30,2020-01-31T00:00:00Z,8.3,94.6,0,0.62
São Paulo,31,2020-02-01T00:00:00Z,7.0,81.1,0,0.0
São Paulo,32,2020-02-02T00:00:00Z,8.6,93.1,0,0.0
São Paulo,33,2020-02-03T00:00:00Z,8.5,90.8,0,0.02
São Paulo,34,2020-02-04T00:00:00Z,8.8,75.4,0,0.0
São Paulo,35,2020-02-05T00:00:00Z,9.6,95.6,0,0.0
São Paulo,36,2020-02-06T00:00:00Z,10.1,94.5,0,0.05
São Paulo,37,2020-02-07T00:00:00Z,8.3,85.0,0,0.07
São Paulo,38,2020-02-08T00:00:00Z,8.0,80.2,0,0.01
São Paulo,39,2020-02-09T00:00:00Z,6.6,80.6,0,0.01
São Paulo,40,2020-02-10T00:00:00Z,6.0,63.6,0,0.01
São Paulo,41,2020-02-11T00:00:00Z,7.2,81.0,0,0.25
São Paulo,42,2020-02-12T00:00:00Z,6.4,64.9,0,0.06
São Paulo,43,2020-02-13T00:00:00Z,8.0,89.3,0,0.04
São Paulo,44,2020-02-14T00:00:00Z,9.3,92.2,0,0.01
São Paulo,45,2020-02-15T00:00:00Z,9.5,91.1,0,0.0
São Paulo,46,2020-02-16T00:00:00Z,9.9,92.5,0,0.03
São Paulo,47,2020-02-17T00:00:00Z,9.2,96.0,0,0.02
São Paulo,48,2020-02-18T00:00:00Z,11.8,93.8,0,0.2
São Paulo,49,2020-02-19T00:00:00Z,9.1,86.0,0,0.0
São Paulo,50,2020-02-20T00:00:00Z,10.2,98.1,0,0.77
São Paulo,51,2020-02-21T00:00:00Z,7.9,87.5,0,0.0
São Paulo,52,2020-02-22T00:00:00Z,10.2,92.6,0,0.0
São Paulo,53,2020-02-23T00:00:00Z,8.8,86.1,0,0.01
São Paulo,54,2020-02-24T00:00:00Z,7.7,75.1,0,0.03
São Paulo,55,2020-02-25T00:00:00Z,10.0,93.0,0,0.04
São Paulo,56,2020-02-26T00:00:00Z,9.7,96.0,0,0.03
São Paulo,57,2020-02-27T00:00:00Z,11.3,88.4,0,0.0
São Paulo,58,2020-02-28T00:00:00Z,8.9,97.6,0,0.0
São Paulo,59,2020-02-29T00:00:00Z,10.1,93.5,0,0.09
São Paulo,60,2020-03-01T00:00:00Z,9.7,87.1,0,0.0
São Paulo,61,2020-03-02T00:00:00Z,8.7,93.5,0,0.09
São Paulo,62,2020-03-03T00:00:00Z,7.5,75.5,0,0.02
São Paulo,63,2020-03-04T00:00:00Z,8.1,81.5,0,0.03
São Paulo,64,2020-03-05T00:00:00Z,5.4,78.0,0,0.25
São Paulo,65,2020-03-06T00:00:00Z,5.6,73.5,0,0.03
São Paulo,66,2020-03-07T00:00:00Z,6.0,64.7,0,0.0
São Paulo,67,2020-03-08T00:00:00Z,8.9,89.9,0,0.0
São Paulo,68,2020-03-09T00:00:00Z,10.1,94.7,0,0.04
São Paulo,69,2020-03-10T00:00:00Z,10.2,95.4,0,0.03
São Paulo,70,2020-03-11T00:00:00Z,9.2,93.5,0,0.01
São Paulo,71,2020-03-12T00:00:00Z,6.5,70.1,0,0.04
São Paulo,72,2020-03-13T00:00:00Z,6.7,67.7,0,0.01
São Paulo,73,2020-03-14T00:00:00Z,10.7,90.8,0,1.96
São Paulo,74,2020-03-15T00:00:00Z,8.8,87.2,0,0.01
São Paulo,75,2020-03-16T00:00:00Z,6.3,78.5,0,0.0
São Paulo,76,2020-03-17T00:00:00Z,7.1,84.4,0,0.0
São Paulo,77,2020-03-18T00:00:00Z,8.8,92.3,0,0.02
São Paulo,78,2020-03-19T00:00:00Z,7.2,80.0,0,0.0
São Paulo,79,2020-03-20T00:00:00Z,9.2,86.0,0,0.01
São Paulo,80,2020-03-21T00:00:00Z,8.2,96.6,0,0.01
São Paulo,81,2020-03-22T00:00:00Z,9.5,95.7,0,0.01
São Paulo,82,2020-03-23T00:00:00Z,9.2,81.7,0,0.0
São Paulo,83,2020-03-24T00:00:00Z,7.5,68.8,0,0.0
São Paulo,84,2020-03-25T00:00:00Z,9.3,81.3,0,0.0
São Paulo,85,2020-03-26T00:00:00Z,10.5,89.7,0,0.31
São Paulo,86,2020-03-27T00:00:00Z,7.5,68.6,0,0.0
São Paulo,87,2020-03-28T00:00:00Z,9.4,82.2,0,0.0
São Paulo,88,2020-03-29T00:00:00Z,11.3,85.7,0,0.0
São Paulo,89,2020-03-30T00:00:00Z,6.6,59.7,0,0.0
São Paulo,90,2020-03-31T00:00:00Z,10.4,94.7,0,1.68
São Paulo,91,2020-04-01T00:00:00Z,7.7,67.7,0,0.0
São Paulo,92,2020-04-02T00:00:00Z,8.8,84.8,0,0.09
São Paulo,93,2020-04-03T00:00:00Z,5.8,75.9,0,0.09
São Paulo,94,2020-04-04T00:00:00Z,6.4,65.8,0,0.0
São Paulo,95,2020-04-05T00:00:00Z,7.6,81.2,0,0.0
São Paulo,96,2020-04-06T00:00:00Z,8.6,86.6,0,0.13
São Paulo,97,2020-04-07T00:00:00Z,7.7,85.9,0,0.08
São Paulo,98,2020-04-08T00:00:00Z,6.9,82.9,0,0.03
São Paulo,99,2020-04-09T00:00:00Z,6.5,74.8,0,0.0
São Paulo,100,2020-04-10T00:00:00Z,6.8,74.5,0,0.0
São Paulo,101,2020-04-11T00:00:00Z,8.9,89.7,0,0.0
São Paulo,102,2020-04-12T00:00:00Z,8.7,88.1,0,0.0
São Paulo,103,2020-04-13T00:00:00Z,9.4,90.2,0,0.0
São Paulo,104,2020-04-14T00:00:00Z,9.5,87.6,0,0.01
São Paulo,105,2020-04-15T00:00:00Z,7.9,71.3,0,0.0
São Paulo,106,2020-04-16T00:00:00Z,6.6,61.8,0,0.0
São Paulo,107,2020-04-17T00:00:00Z,9.1,86.4,0,0.02
São Paulo,108,2020-04-18T00:00:00Z,3.6,69.3,0,0.07
São Paulo,109,2020-04-19T00:00:00Z,7.2,67.9,0,0.0
São Paulo,110,2020-04-20T00:00:00Z,8.8,81.7,0,0.0
São Paulo,111,2020-04-21T00:00:00Z,10.2,82.0,0,0.0
São Paulo,112,2020-04-22T00:00:00Z,8.5,79.7,0,0.0
São Paulo,113,2020-04-23T00:00:00Z,8.8,86.5,0,0.0
São Paulo,114,2020-04-24T00:00:00Z,6.8,70.4,0,0.04
São Paulo,115,2020-04-25T00:00:00Z,6.6,63.8,0,0.01
São Paulo,116,2020-04-26T00:00:00Z,10.2,91.7,0,0.26
São Paulo,117,2020-04-27T00:00:00Z,5.7,75.8,0,0.26
São Paulo,118,2020-04-28T00:00:00Z,7.0,74.9,0,0.23
São Paulo,119,2020-04-29T00:00:00Z,8.2,75.4,0,0.05
São Paulo,120,2020-04-30T00:00:00Z,3.8,62.8,0,0.05
São Paulo,121,2020-05-01T00:00:00Z,5.0,60.9,0,0.05
São Paulo,122,2020-05-02T00:00:00Z,4.9,62.9,0,0.0
São Paulo,123,2020-05-03T00:00:00Z,5.4,78.3,0,0.18
São Paulo,124,2020-05-04T00:00:00Z,6.3,72.6,0,0.02
São Paulo,125,2020-05-05T00:00:00Z,8.7,84.5,0,0.0
São Paulo,126,2020-05-06T00:00:00Z,7.0,78.1,0,0.0
São Paulo,127,2020-05-07T00:00:00Z,3.2,72.5,0,0.25
São Paulo,128,2020-05-08T00:00:00Z,4.4,57.5,0,0.02
São Paulo,129,2020-05-09T00:00:00Z,5.7,73.5,0,0.01
São Paulo,130,2020-05-10T00:00:00Z,4.9,57.9,0,0.01
São Paulo,131,2020-05-11T00:00:00Z,10.7,88.1,0,0.15
São Paulo,132,2020-05-12T00:00:00Z,10.9,92.3,0,0.06
São Paulo,133,2020-05-13T00:00:00Z,6.9,76.6,0,0.01
São Paulo,134,2020-05-14T00:00:00Z,8.8,90.6,0,0.0
São Paulo,135,2020-05-15T00:00:00Z,5.5,58.9,0,0.0
São Paulo,136,2020-05-16T00:00:00Z,8.0,79.2,0,0.01
São Paulo,137,2020-05-17T00:00:00Z,9.2,88.4,0,0.04
São Paulo,138,2020-05-18T00:00:00Z,4.6,65.5,0,0.07
São Paulo,139,2020-05-19T00:00:00Z,2.4,73.5,0,0.26
São Paulo,140,2020-05-20T00:00:00Z,3.0,64.6,0,0.04
São Paulo,141,2020-05-21T00:00:00Z,8.0,90.5,0,0.39
São Paulo,142,2020-05-22T00:00:00Z,6.1,82.7,0,0.0
São Paulo,143,2020-05-23T00:00:00Z,5.3,84.5,0,0.11
São Paulo,144,2020-05-24T00:00:00Z,5.8,70.4,0,0.0
São Paulo,145,2020-05-25T00:00:00Z,7.0,83.3,0,0.03
São Paulo,146,2020-05-26T00:00:00Z,6.3,74.6,0,0.02
São Paulo,147,2020-05-27T00:00:00Z,4.3,62.2,0,0.0
São Paulo,148,2020-05-28T00:00:00Z,5.4,74.7,0,0.0
São Paulo,149,2020-05-29T00:00:00Z,7.5,82.4,0,0.97
São Paulo,150,2020-05-30T00:00:00Z,5.6,79.1,0,0.13
São Paulo,151,2020-05-31T00:00:00Z,4.1,76.5,0,0.18
Aracaju,0,2020-01-01T00:00:00Z,15.6,88.0,0,0.0
Aracaju,1,2020-01-02T00:00:00Z,16.5,90.1,0,0.0
Aracaju,2,2020-01-03T00:00:00Z,17.6,95.4,0,0.2
Aracaju,3,2020-01-04T00:00:00Z,13.3,70.7,0,0.0
Aracaju,4,2020-01-05T00:00:00Z,15.8,79.5,0,0.0
Aracaju,5,2020-01-06T00:00:00Z,15.8,90.4,0,0.0
Aracaju,6,2020-01-07T00:00:00Z,16.3,95.6,0,0.0
Aracaju,7,2020-01-08T00:00:00Z,13.8,60.2,0,0.0
Aracaju,8,2020-01-09T00:00:00Z,15.3,57.1,0,0.0
Aracaju,9,2020-01-10T00:00:00Z,16.4,82.4,0,0.01
Aracaju,10,2020-01-11T00:00:00Z,15.9,85.7,0,0.0
Aracaju,11,2020-01-12T00:00:00Z,17.6,87.0,0,0.0
Aracaju,12,2020-01-13T00:00:00Z,17.1,93.8,0,0.0
Aracaju,13,2020-01-14T00:00:00Z,18.1,92.9,0,3.02
Aracaju,14,2020-01-15T00:00:00Z,14.5,75.5,0,0.04
Aracaju,15,2020-01-16T00:00:00Z,14.8,65.6,0,0.0
Aracaju,16,2020-01-17T00:00:00Z,15.8,74.5,0,0.0
Aracaju,17,2020-01-18T00:00:00Z,17.5,77.8,0,0.0
Aracaju,18,2020-01-19T00:00:00Z,18.1,82.6,0,0.0
Aracaju,19,2020-01-20T00:00:00Z,18.1,89.4,0,0.0
Aracaju,20,2020-01-21T00:00:00Z,17.6,94.7,0,0.0
Aracaju,21,2020-01-22T00:00:00Z,17.8,95.5,0,0.0
Aracaju,22,2020-01-23T00:00:00Z,18.5,89.2,0,0.0
Aracaju,23,2020-01-24T00:00:00Z,16.6,79.2,0,0.01
Aracaju,24,2020-01-25T00:00:00Z,16.0,78.3,0,0.06
Aracaju,25,2020-01-26T00:00:00Z,17.1,67.2,0,0.0
Aracaju,26,2020-01-27T00:00:00Z,19.7,90.7,0,0.02
Aracaju,27,2020-01-28T00:00:00Z,19.5,95.3,0,0.0
Aracaju,28,2020-01-29T00:00:00Z,19.3,97.3,0,0.0
Aracaju,29,2020-01-30T00:00:00Z,17.7,87.3,0,0.0
Aracaju,30,2020-01-31T00:00:00Z,16.1,72.0,0,0.0
Aracaju,31,2020-02-01T00:00:00Z,18.9,86.8,0,0.01
Aracaju,32,2020-02-02T00:00:00Z,20.3,92.5,0,0.63
Aracaju,33,2020-02-03T00:00:00Z,17.6,70.2,0,0.0
Aracaju,34,2020-02-04T00:00:00Z,14.5,77.9,0,0.11
Aracaju,35,2020-02-05T00:00:00Z,14.0,57.6,0,0.0
Aracaju,36,2020-02-06T00:00:00Z,14.9,59.9,0,0.0
Aracaju,37,2020-02-07T00:00:00Z,17.0,69.7,0,0.0
Aracaju,38,2020-02-08T00:00:00Z,17.7,85.8,0,0.08
Aracaju,39,2020-02-09T00:00:00Z,18.2,85.7,0,0.0
Aracaju,40,2020-02-10T00:00:00Z,19.8,91.7,0,0.26
Aracaju,41,2020-02-11T00:00:00Z,20.8,89.5,0,0.0
Aracaju,42,2020-02-12T00:00:00Z,17.5,57.2,0,0.0
Aracaju,43,2020-02-13T00:00:00Z,14.6,65.4,0,0.0
Aracaju,44,2020-02-14T00:00:00Z,15.2,69.2,0,0.04
Aracaju,45,2020-02-15T00:00:00Z,14.5,71.8,0,0.0
Aracaju,46,2020-02-16T00:00:00Z,15.3,81.2,0,0.03
Aracaju,47,2020-02-17T00:00:00Z,18.3,80.2,0,0.0
Aracaju,48,2020-02-18T00:00:00Z,17.7,91.5,0,0.02
Aracaju,49,2020-02-19T00:00:00Z,18.4,97.2,0,0.01
Aracaju,50,2020-02-20T00:00:00Z,18.9,94.8,0,0.0
Aracaju,51,2020-02-21T00:00:00Z,19.2,91.3,0,0.01
Aracaju,52,2020-02-22T00:00:00Z,18.8,94.8,0,0.01
Aracaju,53,2020-02-23T00:00:00Z,19.0,94.5,0,0.0
Aracaju,54,2020-02-24T00:00:00Z,19.6,93.0,0,0.01
Aracaju,55,2020-02-25T00:00:00Z,17.5,90.9,0,0.21
Aracaju,56,2020-02-26T00:00:00Z,15.7,70.0,0,0.0
Aracaju,57,2020-02-27T00:00:00Z,16.9,72.5,0,0.0
Aracaju,58,2020-02-28T00:00:00Z,19.0,92.9,0,0.08
Aracaju,59,2020-02-29T00:00:00Z,19.6,90.2,0,0.18
Aracaju,60,2020-03-01T00:00:00Z,17.7,90.2,0,0.0
Aracaju,61,2020-03-02T00:00:00Z,18.7,94.7,0,0.6
Aracaju,62,2020-03-03T00:00:00Z,16.9,73.4,0,0.0
Aracaju,63,2020-03-04T00:00:00Z,17.7,82.0,0,0.06
Aracaju,64,2020-03-05T00:00:00Z,18.6,88.9,0,0.01
Aracaju,65,2020-03-06T00:00:00Z,16.4,86.2,0,0.04
Aracaju,66,2020-03-07T00:00:00Z,14.3,69.6,0,0.0
Aracaju,67,2020-03-08T00:00:00Z,15.3,49.0,0,0.0
Aracaju,68,2020-03-09T00:00:00Z,19.3,90.3,0,1.18
Aracaju,69,2020-03-10T00:00:00Z,18.5,92.9,0,0.09
Aracaju,70,2020-03-11T00:00:00Z,16.9,85.5,0,0.05
Aracaju,71,2020-03-12T00:00:00Z,17.3,81.8,0,0.0
Aracaju,72,2020-03-13T00:00:00Z,16.7,73.2,0,0.0
Aracaju,73,2020-03-14T00:00:00Z,15.4,61.1,0,0.0
Aracaju,74,2020-03-15T00:00:00Z,18.0,72.6,0,0.0
Aracaju,75,2020-03-16T00:00:00Z,17.3,87.3,0,0.0
Aracaju,76,2020-03-17T00:00:00Z,17.0,82.3,0,0.0
Aracaju,77,2020-03-18T00:00:00Z,17.5,88.0,0,0.05
Aracaju,78,2020-03-19T00:00:00Z,17.6,90.4,0,0.34
Aracaju,79,2020-03-20T00:00:00Z,16.3,82.0,0,0.01
Aracaju,80,2020-03-21T00:00:00Z,17.0,81.3,0,0.0
Aracaju,81,2020-03-22T00:00:00Z,19.4,94.4,0,0.07
Aracaju,82,2020-03-23T00:00:00Z,18.1,91.5,0,0.01
Aracaju,83,2020-03-24T00:00:00Z,17.6,90.6,0,0.03
Aracaju,84,2020-03-25T00:00:00Z,16.7,82.2,0,0.02
Aracaju,85,2020-03-26T00:00:00Z,18.8,92.4,0,6.19
Aracaju,86,2020-03-27T00:00:00Z,16.3,75.5,0,0.0
Aracaju,87,2020-03-28T00:00:00Z,16.3,83.3,0,0.01
Aracaju,88,2020-03-29T00:00:00Z,16.6,86.1,0,0.0
Aracaju,89,2020-03-30T00:00:00Z,16.8,86.4,0,0.07
Aracaju,90,2020-03-31T00:00:00Z,17.1,82.8,0,0.0
Aracaju,91,2020-04-01T00:00:00Z,19.6,91.4,0,0.0
Aracaju,92,2020-04-02T00:00:00Z,18.8,92.3,0,0.02
Aracaju,93,2020-04-03T00:00:00Z,15.4,55.3,0,0.0
Aracaju,94,2020-04-04T00:00:00Z,16.0,77.7,0,0.13
Aracaju,95,2020-04-05T00:00:00Z,14.8,60.4,0,0.0
Aracaju,96,2020-04-06T00:00:00Z,19.4,92.2,0,0.26
Aracaju,97,2020-04-07T00:00:00Z,18.7,90.9,0,0.02
Aracaju,98,2020-04-08T00:00:00Z,16.8,80.9,0,0.03
Aracaju,99,2020-04-09T00:00:00Z,16.1,83.0,0,0.02
Aracaju,100,2020-04-10T00:00:00Z,18.5,91.1,0,0.12
Aracaju,101,2020-04-11T00:00:00Z,15.7,84.9,0,0.01
